"trait1","trait2","trait3","trait4"
0.0025286,0.0010825,0.16525,0.0029617
0.0021601,0.00092473,0.14119,0.0025302
0.0021198,0.00090753,0.13856,0.002483
0.0020896,0.00089448,0.13661,0.0024475
0.0077683,0.0033264,0.50867,0.0091013
0.0020523,0.00087881,0.13416,0.0024038
0.0023171,0.00099243,0.15142,0.0027139
0.0023344,0.00099928,0.15241,0.0027344
0.0024943,0.0010678,0.16321,0.0029213
0.0020576,0.00088071,0.13448,0.0024101
0.0022868,0.00097958,0.14945,0.0026785
0.0023258,0.00099558,0.15186,0.0027244
0.0020546,0.00087949,0.13423,0.0024066
0.0086421,0.0036989,0.56613,0.010125
0.002052,0.0008784,0.13407,0.0024036
0.002294,0.00098262,0.14991,0.0026869
0.002602,0.0011144,0.17018,0.0030473
0.0057713,0.0024714,0.37722,0.0067623
0.0025957,0.0011117,0.16977,0.00304
0.0020484,0.00087726,0.13387,0.0023991
0.0022754,0.00097452,0.14863,0.0026651
0.0022721,0.00097315,0.14846,0.0026613
0.0026389,0.0011297,0.17221,0.0030911
0.0022376,0.00095847,0.14624,0.002621
0.002142,0.00091755,0.14,0.002509
0.002134,0.00091409,0.13949,0.0024995
0.0021536,0.00092165,0.1407,0.0025225
0.0020733,0.00088734,0.1355,0.0024285
0.0020736,0.0008875,0.13552,0.0024288
0.002221,0.00095058,0.14509,0.0026014
0.0021599,0.00092445,0.14108,0.0025299
0.0021227,0.00090833,0.13869,0.0024862
0.0021065,0.00090151,0.13762,0.0024673
0.0025466,0.0010904,0.1666,0.002983
0.0021059,0.00090128,0.13758,0.0024666
0.0022177,0.00094926,0.14478,0.0025977
0.0020498,0.00087743,0.13398,0.0024009
0.0020498,0.00087741,0.13398,0.0024008
0.0020498,0.00087744,0.13398,0.0024009
0.0020616,0.00088273,0.13475,0.0024147
0.0021981,0.00094079,0.14371,0.0025746
0.0020487,0.00087699,0.13386,0.0023996
0.0020656,0.0008843,0.13497,0.0024194
0.0020803,0.00089061,0.13593,0.0024366
0.021561,0.0092707,1.406,0.02526
0.0042808,0.0018333,0.2796,0.0050147
0.0021525,0.00092117,0.14075,0.0025214
0.0021591,0.000924,0.14118,0.002529
0.0021555,0.00092245,0.14095,0.0025248
0.0020584,0.00088126,0.13451,0.0024111
0.0021926,0.00093843,0.14338,0.0025683
0.0032566,0.0013944,0.21301,0.0038152
0.0036349,0.0015565,0.23783,0.0042584
0.0032526,0.0013918,0.21276,0.0038106
0.0020616,0.00088233,0.13479,0.0024148
0.0032981,0.0014119,0.21567,0.0038635
0.0039802,0.0017036,0.25987,0.0046627
0.0032558,0.0013932,0.21294,0.0038143
0.0054126,0.0023191,0.35352,0.0063389
0.0025695,0.0010998,0.16788,0.0030099
0.0026708,0.0011427,0.17452,0.0031287
0.032827,0.014163,2.1307,0.038529
0.0031813,0.0013619,0.20814,0.0037271
0.0052178,0.0022327,0.34073,0.0061106
0.0040545,0.0017354,0.26468,0.0047495
0.002381,0.0010197,0.15553,0.002789
0.0034203,0.0014641,0.22384,0.0040072
0.0034107,0.00146,0.22319,0.0039959
0.0061189,0.0026186,0.39999,0.0071657
0.0034128,0.0014609,0.22333,0.0039983
0.0034111,0.0014602,0.22322,0.0039963
0.0034083,0.001459,0.22303,0.0039931
0.04348,0.01851,2.7801,0.051024
0.0034105,0.00146,0.22318,0.0039956
0.0023731,0.0010164,0.1551,0.0027799
0.0024035,0.0010293,0.15707,0.0028154
0.0041972,0.001797,0.27443,0.0049169
0.0041965,0.0017967,0.27436,0.0049162
0.002076,0.00088885,0.1357,0.0024316
0.0021364,0.00091505,0.13971,0.0025023
0.0047233,0.0020209,0.30879,0.0055329
0.004723,0.0020208,0.30878,0.0055326
0.0047874,0.0020488,0.31335,0.0056081
0.0042843,0.0018341,0.28048,0.0050187
0.002104,0.00090071,0.13754,0.0024644
0.0043467,0.0018602,0.28442,0.0050918
0.0038168,0.0016327,0.24977,0.0044702
0.0038106,0.0016301,0.24938,0.004463
0.031807,0.013712,2.0733,0.037276
0.0022578,0.00096688,0.14762,0.0026447
0.0038714,0.0016557,0.25317,0.0045343
0.031761,0.013711,2.0683,0.037222
0.0036155,0.0015469,0.23658,0.0042346
0.0036803,0.0015742,0.24072,0.0043104
0.0036604,0.0015658,0.23946,0.0042871
0.0037515,0.0016042,0.2453,0.0043939
0.0037519,0.0016044,0.24532,0.0043943
0.0037515,0.0016042,0.2453,0.0043938
0.0037669,0.0016109,0.24627,0.0044119
0.0069994,0.002996,0.45746,0.0081985
0.0037689,0.0016116,0.24639,0.0044142
0.0037677,0.0016111,0.2463,0.0044128
0.0037471,0.0016024,0.24497,0.0043887
0.002452,0.0010497,0.16035,0.0028723
0.0037497,0.0016033,0.24511,0.0043918
0.0036495,0.0015614,0.23854,0.0042751
0.0037796,0.0016172,0.24689,0.0044275
0.0040936,0.0017512,0.26739,0.0047956
0.0041026,0.0017551,0.26807,0.0048061
0.0033515,0.0014356,0.21924,0.0039259
0.0021498,0.00092051,0.14048,0.002518
0.003193,0.0013671,0.2088,0.0037397
0.0065988,0.0028229,0.43369,0.0077296
0.0022585,0.00096707,0.14749,0.0026454
0.002668,0.001142,0.1745,0.003125
0.002134,0.00091358,0.13948,0.0024996
0.0021751,0.00093118,0.14216,0.0025478
0.0024166,0.0010348,0.15784,0.0028306
0.0020905,0.00089492,0.13653,0.0024488
0.0020954,0.00089702,0.13686,0.0024545
0.0022765,0.0009745,0.1489,0.0026662
0.0036706,0.0015718,0.24012,0.0042994
0.0025849,0.0011064,0.16908,0.0030275
0.0023461,0.0010044,0.15334,0.0027481
0.002493,0.001067,0.1631,0.00292
0.0044159,0.0018905,0.28905,0.005173
0.0030809,0.0013194,0.20142,0.0036089
0.0039115,0.0016748,0.25551,0.0045818
0.0031376,0.0013437,0.20538,0.0036754
0.0024947,0.0010675,0.16312,0.0029219
0.0020438,0.00087523,0.13354,0.002394
0.0023976,0.0010269,0.15685,0.002808
0.0031289,0.0013396,0.20456,0.0036651
0.0023993,0.0010277,0.15695,0.00281
0.0020815,0.0008912,0.13606,0.0024381
0.0024043,0.0010299,0.15726,0.0028159
0.003867,0.0016566,0.25308,0.0045293
0.0037273,0.0015965,0.24391,0.0043659
0.0021021,0.00089997,0.13737,0.0024624
0.0020732,0.0008875,0.13552,0.0024283
0.0048736,0.0020846,0.31809,0.0057091
0.0025671,0.0010984,0.16786,0.0030067
0.0021605,0.00092505,0.14112,0.0025308
0.0025747,0.0011016,0.16836,0.0030156
0.0025651,0.0010975,0.16774,0.0030044
0.0020559,0.00088018,0.13439,0.0024082
0.0021242,0.00090957,0.13884,0.0024882
0.0062424,0.0026724,0.40863,0.0073095
0.002053,0.000879,0.1342,0.0024048
0.004349,0.0018622,0.28429,0.0050945
0.005011,0.0021413,0.3283,0.0058677
0.0043499,0.0018626,0.28438,0.0050955
0.0020532,0.00087911,0.13422,0.0024051
0.0042982,0.0018382,0.28079,0.0050351
0.0020939,0.00089637,0.1369,0.0024529
0.0093207,0.0039906,0.6053,0.010919
0.0026231,0.0011235,0.17162,0.0030724
0.003731,0.0015958,0.24377,0.0043707
0.0049887,0.0021324,0.32639,0.0058416
0.0021335,0.00091342,0.13947,0.0024991
0.0024669,0.0010555,0.16133,0.0028896
0.0020734,0.00088763,0.13557,0.0024287
0.0091706,0.0039269,0.59694,0.010743
0.0026124,0.0011188,0.17094,0.0030598
0.0026106,0.001118,0.17082,0.0030577
0.0020575,0.00088068,0.13466,0.0024098
0.0021919,0.00093811,0.14323,0.0025674
0.0020509,0.00087779,0.1342,0.002402
0.0046345,0.001985,0.30287,0.0054288
0.0020501,0.00087741,0.13415,0.002401
0.0022152,0.00094782,0.14493,0.0025945
0.0028396,0.0012154,0.1855,0.0033258
0.0022632,0.00096864,0.14805,0.0026506
0.002295,0.00098308,0.14999,0.0026882
0.0024619,0.0010538,0.16076,0.0028836
0.0026638,0.0011407,0.17405,0.00312
0.002487,0.0010647,0.16238,0.0029131
0.0030339,0.0012994,0.19823,0.0035536
0.002814,0.0012039,0.184,0.0032961
0.0075869,0.0032541,0.49745,0.008886
0.0038423,0.0016452,0.25103,0.0045007
0.0020457,0.00087575,0.13371,0.0023962
0.0028421,0.0012174,0.18593,0.0033291
0.0030676,0.0013127,0.20049,0.0035931
0.0043753,0.0018723,0.28609,0.0051238
0.0026074,0.001116,0.17036,0.003054
0.0023849,0.0010214,0.15589,0.0027938
0.0022569,0.00096558,0.14756,0.0026433
0.00262,0.0011213,0.17116,0.0030687
0.0024543,0.0010508,0.16047,0.002875
0.0036571,0.0015643,0.23891,0.0042839
0.0022485,0.00096249,0.1469,0.0026338
0.0046148,0.0019762,0.30204,0.0054057
0.0022626,0.00096852,0.14805,0.0026503
0.0020636,0.00088335,0.13496,0.0024172
0.0024622,0.0010542,0.16096,0.0028839
0.029451,0.012568,1.9188,0.034487
0.0044375,0.0018998,0.29014,0.0051978
0.0036641,0.0015691,0.23939,0.0042917
0.0022373,0.00095797,0.14638,0.0026207
0.0034511,0.0014775,0.22584,0.0040418
0.004232,0.0018126,0.27646,0.0049575
0.0021661,0.00092712,0.14166,0.0025372
0.0033708,0.001442,0.22015,0.0039485
0.0025005,0.0010706,0.16324,0.002929
0.0065025,0.0027787,0.42582,0.0076155
0.0024725,0.0010586,0.16136,0.0028963
0.0024719,0.0010583,0.16132,0.0028956
0.0021922,0.00093885,0.1432,0.0025678
0.0073012,0.0031322,0.47597,0.0085522
0.0029335,0.0012556,0.19188,0.003436
0.0036736,0.0015738,0.23977,0.0043031
0.0020468,0.00087628,0.13376,0.0023975
0.0020806,0.00089084,0.13596,0.002437
0.0033039,0.0014139,0.21609,0.0038696
0.0020501,0.00087748,0.13405,0.0024014
0.0020495,0.00087721,0.13401,0.0024007
0.0020497,0.00087731,0.13403,0.002401
0.0020498,0.00087734,0.13403,0.0024011
0.0020697,0.00088587,0.13532,0.0024242
0.0021057,0.00090171,0.13758,0.0024663
0.0022465,0.00096148,0.14678,0.0026313
0.0020963,0.00089737,0.13696,0.0024556
0.0020945,0.00089695,0.13701,0.0024535
0.003044,0.0013029,0.19851,0.0035653
0.002065,0.00088429,0.13504,0.0024189
0.0025287,0.0010826,0.1653,0.0029616
0.010536,0.004512,0.6874,0.01234
0.0020735,0.00088779,0.13567,0.0024289
0.0035744,0.0015301,0.23349,0.0041873
0.002428,0.0010393,0.15878,0.0028442
0.0020727,0.00088747,0.13562,0.002428
0.0021488,0.00092002,0.14051,0.0025169
0.005613,0.0024046,0.36599,0.0065753
0.0029762,0.001274,0.1946,0.003486
0.0020485,0.00087702,0.13396,0.0023996
0.0020529,0.00087897,0.13425,0.0024047
0.0020495,0.00087736,0.13403,0.0024007
0.0020528,0.00087892,0.13425,0.0024046
0.0021665,0.00092765,0.14166,0.0025377
0.0020496,0.00087739,0.13404,0.0024008
0.0020486,0.00087701,0.13397,0.0023997
0.0020487,0.00087709,0.13398,0.0023998
0.0020482,0.00087688,0.13394,0.0023993
0.0020485,0.00087707,0.13395,0.0023995
0.0021754,0.00093119,0.14212,0.0025477
0.0020558,0.00088016,0.13429,0.002408
0.0091899,0.0039271,0.59852,0.010761
0.0090203,0.0038543,0.58749,0.010563
0.0020545,0.00087958,0.13421,0.0024065
0.0030525,0.0013068,0.19903,0.0035752
0.0020592,0.0008815,0.13456,0.0024119
0.0021013,0.00089938,0.1373,0.0024611
0.0029714,0.0012722,0.19385,0.0034803
0.0032054,0.0013724,0.20905,0.0037544
0.0069633,0.0029769,0.45547,0.0081543
0.0029662,0.00127,0.1935,0.0034743
0.0069729,0.002981,0.45616,0.0081656
0.0021975,0.00094074,0.14355,0.0025739
0.0023198,0.00099333,0.15153,0.002717
0.0023203,0.00099357,0.15157,0.0027176
0.0023445,0.001004,0.15314,0.002746
0.0029586,0.0012663,0.19311,0.0034655
0.002321,0.00099361,0.1517,0.0027185
0.0023047,0.00098658,0.15063,0.0026993
0.0022812,0.00097643,0.14908,0.0026718
0.0029019,0.0012423,0.18974,0.0033987
0.0029027,0.0012426,0.1898,0.0033997
0.0022814,0.00097642,0.1491,0.002672
0.0030269,0.0012961,0.19776,0.0035452
0.0022835,0.00097742,0.14928,0.0026745
0.0030316,0.0012982,0.19806,0.0035506
0.0025204,0.0010793,0.16466,0.0029524
0.0030807,0.0013194,0.2013,0.0036083
0.0021611,0.00092527,0.14124,0.0025313
0.0030857,0.0013216,0.20164,0.0036142
0.0030856,0.0013215,0.20163,0.003614
0.0021603,0.00092494,0.14119,0.0025305
0.0021657,0.00092732,0.14154,0.0025368
0.0028329,0.0012127,0.18502,0.0033179
0.003081,0.0013191,0.20114,0.0036083
0.003155,0.0013508,0.20599,0.0036948
0.0031511,0.0013491,0.20573,0.0036903
0.0027925,0.0011955,0.18242,0.0032707
0.0027807,0.0011903,0.18164,0.0032568
0.0031544,0.0013506,0.20598,0.0036941
0.0051534,0.0022055,0.33683,0.006037
0.0031397,0.0013445,0.20502,0.0036771
0.0020691,0.00088603,0.13514,0.0024236
0.0028373,0.0012147,0.18537,0.0033231
0.0021313,0.00091225,0.13924,0.0024965
0.01065,0.0045462,0.6952,0.012475
0.0021292,0.00091131,0.1391,0.0024941
0.0021336,0.00091321,0.13939,0.0024992
0.010606,0.0045279,0.69211,0.012424
0.0021219,0.00090824,0.1386,0.0024854
0.010016,0.0042771,0.65375,0.011733
0.0021855,0.00093516,0.14279,0.00256
0.0030441,0.0013036,0.19901,0.0035651
0.015791,0.0067313,1.0372,0.018514
0.0020365,0.00087167,0.13306,0.0023854
0.015248,0.0064996,1,0.017873
0.015245,0.0064987,0.99978,0.017869
0.0020493,0.00087713,0.1339,0.0024003
0.0020542,0.00087926,0.1342,0.0024062
0.0051255,0.0021959,0.33535,0.0060038
0.0020501,0.00087748,0.13395,0.0024012
0.0020541,0.00087923,0.1342,0.002406
0.010126,0.0043239,0.66122,0.011863
0.0020504,0.00087756,0.13395,0.0024017
0.0030176,0.0012925,0.19724,0.0035343
0.0022115,0.00094694,0.14464,0.0025905
0.0030858,0.0013198,0.20193,0.0036151
0.0031512,0.0013479,0.20624,0.0036917
0.0020496,0.00087723,0.13389,0.0024007
0.0030864,0.00132,0.20197,0.0036158
0.0021648,0.00092691,0.1414,0.0025356
0.002052,0.00087826,0.13406,0.0024036
0.0020517,0.00087811,0.13404,0.0024032
0.0032117,0.0013739,0.21018,0.0037627
0.00321,0.0013732,0.21007,0.0037607
0.0031957,0.001367,0.20911,0.0037439
0.0020451,0.00087535,0.13359,0.0023954
0.0031427,0.0013443,0.20563,0.0036817
0.0032046,0.0013709,0.20972,0.0037542
0.0021813,0.00093403,0.14251,0.0025551
0.0031365,0.0013418,0.2052,0.0036744
0.0021212,0.00090825,0.13855,0.0024847
0.002108,0.00090254,0.13781,0.0024691
0.0021209,0.00090807,0.13853,0.0024842
0.0027664,0.0011841,0.18103,0.0032409
0.0023247,0.00099567,0.15199,0.0027231
0.0032095,0.0013729,0.2099,0.0037598
0.0021231,0.00090945,0.13871,0.0024868
0.0031966,0.0013675,0.20907,0.0037448
0.0029996,0.0012842,0.19615,0.0035133
0.0025502,0.0010917,0.16689,0.0029876
0.0052216,0.0022367,0.34108,0.0061159
0.0020587,0.00088128,0.13462,0.0024113
0.005543,0.0023737,0.36238,0.0064942
0.0025975,0.0011125,0.16963,0.0030427
0.0031396,0.0013445,0.20498,0.0036778
0.0030278,0.0012972,0.19778,0.0035468
0.0024291,0.0010404,0.15869,0.0028455
0.0021331,0.0009131,0.13946,0.0024983
0.0024293,0.0010405,0.1587,0.0028457
0.0034967,0.0014981,0.22831,0.0040963
0.0024257,0.001039,0.15848,0.0028415
0.002424,0.0010383,0.15837,0.0028395
0.0023028,0.00098617,0.15043,0.0026972
0.0021518,0.00092106,0.14066,0.0025203
0.0021342,0.00091355,0.13953,0.0024996
0.0034463,0.0014765,0.22517,0.0040372
0.0020508,0.00087804,0.13399,0.0024021
0.0020691,0.00088605,0.13522,0.0024236
0.0048384,0.0020736,0.31562,0.0056687
0.0054461,0.0023309,0.35663,0.0063774
0.0022298,0.00095475,0.14589,0.002612
0.0063793,0.0027293,0.41691,0.0074726
0.0029309,0.0012534,0.19172,0.0034336
0.0020914,0.00089528,0.13679,0.0024497
0.0020885,0.00089413,0.1366,0.0024464
0.0021591,0.00092503,0.14108,0.0025291
0.0037098,0.0015891,0.24226,0.0043454
0.0021826,0.00093466,0.14274,0.0025565
0.0020601,0.00088237,0.13461,0.0024129
0.024888,0.010652,1.6283,0.02918
0.0034879,0.0014937,0.22786,0.0040855
0.0020545,0.00087991,0.13423,0.0024064
0.0020727,0.00088747,0.13552,0.0024278
0.0024708,0.0010579,0.16157,0.0028944
0.0021175,0.00090675,0.13832,0.0024803
0.0020996,0.00089918,0.13731,0.0024594
0.0027785,0.0011896,0.18159,0.0032547
0.0021561,0.00092356,0.14095,0.0025256
0.0021852,0.00093608,0.14289,0.0025598
0.0043674,0.0018706,0.28469,0.0051163
0.0032349,0.001385,0.2111,0.0037883
0.0024172,0.0010353,0.15801,0.0028314
0.0020458,0.00087615,0.13369,0.0023966
0.0020458,0.00087614,0.13369,0.0023965
0.002415,0.0010344,0.15787,0.0028289
0.0027092,0.0011597,0.17698,0.0031737
0.0037696,0.0016153,0.24619,0.0044152
0.0037506,0.0016071,0.24496,0.004393
0.002135,0.00091412,0.13949,0.0025008
0.0021222,0.0009087,0.13867,0.0024858
0.0036266,0.001554,0.23682,0.0042476
0.0029039,0.0012425,0.18972,0.0034011
0.0025389,0.0010868,0.16608,0.0029739
0.0026356,0.0011279,0.17231,0.0030871
0.0035271,0.0015103,0.23046,0.0041314
0.0039652,0.0016978,0.25899,0.0046449
0.0022001,0.00094206,0.14383,0.002577
0.0028346,0.0012133,0.18548,0.0033209
0.0031104,0.0013317,0.20352,0.003644
0.0064312,0.0027539,0.4187,0.0075351
0.0031086,0.0013311,0.2034,0.0036419
0.0020859,0.00089297,0.13632,0.0024434
0.0031386,0.001344,0.20535,0.003677
0.0029109,0.0012466,0.19025,0.0034103
0.0058959,0.0025236,0.38529,0.0069047
0.0020502,0.00087764,0.13403,0.0024014
0.009129,0.003913,0.59595,0.010695
0.0033628,0.001439,0.21987,0.0039385
0.032757,0.013964,2.1446,0.038289
0.002832,0.0012131,0.18524,0.0033173
0.0023407,0.0010017,0.15299,0.0027417
0.0021622,0.0009253,0.1413,0.0025326
0.0023358,0.00099961,0.15266,0.0027359
0.0023342,0.00099893,0.15256,0.0027341
0.0020631,0.00088315,0.13487,0.0024165
0.0028128,0.0012048,0.18403,0.0032948
0.002052,0.00087827,0.13417,0.0024036
0.0028816,0.0012344,0.18855,0.0033755
0.0024364,0.0010428,0.15924,0.0028537
0.002321,0.00099383,0.15182,0.0027193
0.0023228,0.0009946,0.15193,0.0027214
0.0023837,0.0010208,0.156,0.0027928
0.0048746,0.0020875,0.31954,0.005713
0.0039571,0.0016939,0.2592,0.0046371
0.0025871,0.0011075,0.16914,0.0030304
0.0020476,0.0008764,0.13389,0.0023984
0.0020572,0.00088057,0.13457,0.0024096
0.0020579,0.00088087,0.13462,0.0024104
0.0022764,0.00097378,0.14866,0.0026664
0.0025153,0.0010759,0.16418,0.0029462
0.002139,0.00091534,0.13972,0.0025056
0.0046106,0.0019759,0.30063,0.0054009
0.0033954,0.0014542,0.22164,0.0039771
0.0021181,0.00090715,0.13845,0.0024811
0.0021259,0.00091013,0.1391,0.0024913
0.0024399,0.001044,0.15944,0.0028576
0.0020628,0.00088355,0.13492,0.0024171
0.0024872,0.0010647,0.16248,0.0029143
0.003936,0.001687,0.25904,0.0046224
0.0020444,0.00087534,0.1337,0.0023952
0.0021001,0.00089998,0.13756,0.0024632
0.006561,0.0028188,0.42903,0.0076851
0.0040271,0.001724,0.26327,0.0047168
0.0040796,0.0017484,0.26692,0.0047793
0.032305,0.01378,2.0944,0.037846
0.0057909,0.0024771,0.38095,0.0067936
0.0057147,0.002445,0.37627,0.0067045
0.012407,0.0053072,0.80945,0.014539
0.0038768,0.0016596,0.25354,0.0045408
0.002253,0.00096462,0.14735,0.0026391
0.0054599,0.002336,0.35777,0.0063944
0.0054877,0.0023479,0.35958,0.006427
0.0021509,0.00092117,0.14061,0.0025197
0.0021134,0.00090494,0.13822,0.0024755
0.0023739,0.0010167,0.15521,0.0027805
0.0025481,0.0010929,0.16718,0.0029905
0.0033906,0.0014518,0.2215,0.0039715
0.0020955,0.00089688,0.13701,0.0024545
0.0020943,0.00089636,0.13693,0.0024531
0.0026156,0.0011201,0.17081,0.0030651
0.0021128,0.00090491,0.13812,0.0024752
0.0026783,0.0011472,0.17487,0.0031371
0.0020657,0.00088467,0.13506,0.0024201
0.0022986,0.00098456,0.15013,0.0026936
0.0035236,0.0015094,0.23049,0.0041268
0.0027282,0.0011705,0.17923,0.0032027
0.002576,0.0011029,0.16819,0.0030183
0.002138,0.00091651,0.13991,0.0025073
0.0041838,0.0017923,0.27364,0.0049
0.0025381,0.0010869,0.16574,0.0029744
0.0020667,0.00088592,0.13521,0.0024239
0.0037968,0.0016268,0.24796,0.0044466
0.0020865,0.00089504,0.13665,0.0024482
0.0024902,0.0010667,0.16312,0.002917
0.0020975,0.00089819,0.13713,0.0024574
0.0020657,0.00088413,0.13504,0.0024195
0.0021307,0.00091217,0.13926,0.0024928
0.0032535,0.0014042,0.216,0.003842
0.0021408,0.0009165,0.13992,0.0025047
0.0053672,0.0022991,0.34987,0.0062859
0.0025907,0.0011142,0.17031,0.0030471
0.0020741,0.00088757,0.13558,0.0024297
0.0020647,0.00088343,0.13501,0.0024187
0.0021414,0.00091604,0.13996,0.002508
0.0020521,0.00087824,0.13416,0.002404
0.0026254,0.0011238,0.17181,0.0030755
0.0020542,0.0008793,0.13431,0.0024062
0.0029748,0.0012731,0.19483,0.0034852
0.0028104,0.001203,0.18357,0.0032917
0.0050902,0.0021807,0.33236,0.0059634
0.002292,0.00098106,0.14985,0.0026846
0.0021986,0.00094082,0.14371,0.0025751
0.005067,0.0021685,0.33077,0.0059363
0.0050836,0.0021756,0.33184,0.0059556
0.0029787,0.0012747,0.1951,0.0034898
0.0021862,0.00093554,0.14297,0.0025611
0.0020685,0.00088543,0.1352,0.0024229
0.0020712,0.00088648,0.1354,0.0024263
0.0020538,0.00087905,0.1342,0.0024058
0.0020491,0.00087724,0.13391,0.0024003
0.0020755,0.00088829,0.1357,0.0024313
0.0020516,0.00087823,0.13407,0.0024033
0.0020726,0.00088702,0.1355,0.0024278
0.0020847,0.00089242,0.13623,0.0024421
0.0020528,0.00087895,0.13415,0.0024044
0.0021789,0.00093312,0.14247,0.002553
0.0027631,0.0011833,0.18082,0.0032366
0.0027648,0.0011839,0.18094,0.0032386
0.0027649,0.0011839,0.18094,0.0032387
0.0036494,0.0015628,0.23856,0.0042755
0.0021798,0.00093353,0.14252,0.0025541
0.0031847,0.0013636,0.20816,0.0037309
0.0035406,0.0015145,0.23104,0.0041472
0.0034856,0.0014912,0.22741,0.0040828
0.0024735,0.0010585,0.16161,0.0028971
0.0022085,0.00094559,0.14435,0.0025868
0.0024729,0.0010584,0.16156,0.0028964
0.0020394,0.0008735,0.13328,0.002389
0.002069,0.00088605,0.1352,0.0024236
0.0031612,0.0013539,0.20688,0.003703
0.0026915,0.001152,0.1758,0.003153
0.0028837,0.001234,0.18831,0.0033779
0.002053,0.00087875,0.13426,0.0024048
0.0027932,0.0011948,0.18231,0.003272
0.0050958,0.002179,0.33346,0.0059686
0.0020671,0.00088486,0.13503,0.0024213
0.0021152,0.00090574,0.13824,0.0024776
0.0022208,0.00095068,0.14507,0.0026014
0.0020568,0.00088056,0.13444,0.0024093
0.0021086,0.00090295,0.13784,0.00247
0.0021374,0.00091505,0.13967,0.0025034
0.0022253,0.00095286,0.14556,0.0026068
0.0022351,0.00095617,0.14606,0.0026179
0.0023005,0.00098482,0.15024,0.0026944
0.0022299,0.00095399,0.14574,0.0026119
0.0022953,0.00098264,0.14993,0.0026884
0.0022622,0.00096848,0.14807,0.00265
0.0021625,0.00092544,0.14137,0.002533
0.0042346,0.0018128,0.27682,0.0049603
0.0021164,0.00090606,0.13844,0.0024791
0.0037114,0.0015888,0.24199,0.0043469
0.0021227,0.00090875,0.13874,0.0024864
0.0021019,0.00089976,0.1374,0.0024621
0.0052328,0.0022396,0.34186,0.0061298
0.0021681,0.00092806,0.14159,0.0025393
0.0022732,0.00097309,0.14838,0.0026623
0.0021609,0.00092523,0.14123,0.002531
0.0021385,0.00091582,0.13983,0.0025047
0.0020583,0.00088127,0.13461,0.0024109
0.0020591,0.0008816,0.13466,0.0024118
0.0021044,0.0009013,0.13753,0.0024649
0.0028193,0.001207,0.18404,0.0033023
0.0024533,0.0010504,0.1604,0.0028736
0.0020999,0.00089926,0.13736,0.0024598
0.0029618,0.001268,0.1935,0.0034693
0.0029662,0.0012699,0.19378,0.0034745
0.0029662,0.0012698,0.19377,0.0034745
0.0023738,0.0010164,0.15518,0.0027805
0.0021195,0.00090772,0.13866,0.0024828
0.0021345,0.00091412,0.13965,0.0025004
0.002496,0.0010685,0.16327,0.0029236
0.0020889,0.00089454,0.13662,0.0024469
0.002433,0.0010417,0.15887,0.00285
0.0025582,0.0010956,0.16715,0.0029969
0.0032073,0.0013734,0.20945,0.0037572
0.0020528,0.00087881,0.13423,0.0024045
0.0025037,0.0010724,0.16366,0.0029329
0.0020658,0.00088421,0.13504,0.0024197
0.0020645,0.00088405,0.13494,0.0024184
0.0028733,0.0012301,0.18772,0.0033655
0.0021843,0.0009349,0.14268,0.0025585
0.002059,0.00088169,0.13459,0.002412
0.0023239,0.00099509,0.15191,0.0027223
0.0023246,0.00099536,0.15195,0.0027231
0.002687,0.0011501,0.17562,0.0031474
